,ids,speaker,mfcc_feautres,label,filepath
489,489,nicolas,"[[-8.23873108e+02 -8.23873108e+02 -8.23873108e+02 ... -5.43604187e+02
  -5.40679688e+02 -5.48958862e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.56785248e+02
   1.58739624e+02  1.50991348e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -4.98637314e+01
  -5.36674080e+01 -5.10875854e+01]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  7.88954496e-01
  -6.04094648e+00  3.29098672e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  7.71171665e+00
   6.20490932e+00  1.04183578e+01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.43630295e+01
  -8.66160965e+00 -2.27440262e+00]]",7,recordings/7_nicolas_46.wav
490,490,jackson,"[[-8.4665723e+02 -8.4665723e+02 -8.4665723e+02 ... -6.4005823e+02
  -6.5775238e+02 -6.5144794e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.6937762e+02
   1.5638304e+02  1.5115128e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  2.4556988e+01
   2.2194344e+01  1.7029411e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.3333428e+01
  -1.6042860e+01  3.9023042e-02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -9.5212185e-01
  -5.2281461e+00  5.8886223e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  3.4671009e-01
  -2.1563308e+00 -7.6725974e+00]]",7,recordings/7_jackson_10.wav
491,491,yweweler,"[[-9.53883301e+02 -9.53883301e+02 -9.53883301e+02 ... -7.78343567e+02
  -7.89438721e+02 -7.92504761e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.21876564e+02
   1.17135818e+02  1.14625221e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  3.30987364e-01
   2.00502706e+00 -1.90391302e-01]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -4.02273846e+00
  -4.47222328e+00  6.81496286e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.00505579e+00
  -3.78474069e+00  1.39455070e+01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.30201035e+01
  -1.44243412e+01 -4.39549828e+00]]",1,recordings/1_yweweler_26.wav
492,492,lucas,"[[-779.9051    -779.9051    -779.9051    ... -745.61646   -740.09015
  -722.4169   ]
 [   0.           0.           0.        ...   32.050045    33.28338
    26.145107 ]
 [   0.           0.           0.        ...   18.017298    15.768194
   -14.695688 ]
 ...
 [   0.           0.           0.        ...    1.6571653    1.8040342
    15.106796 ]
 [   0.           0.           0.        ...   -3.4713073   -3.7961864
     2.4975505]
 [   0.           0.           0.        ...   -1.6816509   -1.0033741
    -3.3702655]]",3,recordings/3_lucas_30.wav
493,493,lucas,"[[-7.0836615e+02 -6.8508856e+02 -7.0126013e+02 ... -7.7227075e+02
  -7.7353925e+02 -7.7106842e+02]
 [ 5.1151016e+01  6.7257675e+01  6.7285461e+01 ...  5.7091827e+00
   3.0967250e+00  6.6772938e+00]
 [ 8.2553730e+00 -1.8620434e+00  1.3382950e+01 ...  4.5552750e+00
   2.8395290e+00  5.9743824e+00]
 ...
 [ 3.4909576e-01 -5.5156746e+00 -7.1500502e+00 ... -4.5479536e-03
  -2.1498213e+00  5.5190521e-01]
 [ 4.3696122e+00 -2.4804721e+00  4.3473382e+00 ...  7.9067707e-01
  -1.6188115e+00  7.4565846e-01]
 [ 3.8976772e+00  3.7207370e+00  7.5434518e+00 ...  6.9433081e-01
  -3.7003782e+00  1.0278213e+00]]",2,recordings/2_lucas_12.wav
494,494,theo,"[[-1086.3673    -1086.3673    -1086.3673    ...  -783.0699
   -799.2303     -812.2082   ]
 [    0.            0.            0.        ...   181.5097
    181.18709     160.00755  ]
 [    0.            0.            0.        ...   -44.857624
    -34.290985    -42.344463 ]
 ...
 [    0.            0.            0.        ...    -5.9845524
     -2.8048115    -5.433123 ]
 [    0.            0.            0.        ...    12.851121
     11.25212      10.5021305]
 [    0.            0.            0.        ...    -7.496051
    -13.739027    -13.227719 ]]",3,recordings/3_theo_12.wav
495,495,george,"[[-865.82245   -865.82245   -865.82245   ... -634.9339    -629.8255
  -589.3805   ]
 [   0.           0.           0.        ...  161.32085    157.46935
   163.25856  ]
 [   0.           0.           0.        ...  -13.909955   -25.066044
   -66.841034 ]
 ...
 [   0.           0.           0.        ...   -4.771064   -11.2278185
   -19.610325 ]
 [   0.           0.           0.        ...    3.8638213   -3.5178547
     1.8091278]
 [   0.           0.           0.        ...   -9.428295   -11.586203
     5.2226677]]",9,recordings/9_george_21.wav
496,496,yweweler,"[[-909.6826    -909.6826    -909.6826    ... -739.62946   -774.073
  -782.0259   ]
 [   0.           0.           0.        ...  152.55779    113.44732
    95.54716  ]
 [   0.           0.           0.        ...   44.608986    22.4791
     2.3349419]
 ...
 [   0.           0.           0.        ...   -6.0811324   -2.6152115
   -18.471523 ]
 [   0.           0.           0.        ...   -1.9433956    5.307564
   -12.083567 ]
 [   0.           0.           0.        ...  -11.285257    -6.877989
    -8.770988 ]]",0,recordings/0_yweweler_10.wav
497,497,lucas,"[[-8.29053833e+02 -8.29053833e+02 -8.29053833e+02 ... -6.20898132e+02
  -6.29129761e+02 -6.73526428e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.59331924e+02
   1.53695801e+02  1.23804283e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.04315815e+01
   9.51579571e+00  1.63079872e+01]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.25969768e+00
   3.51030326e+00  4.20124829e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  8.07680798e+00
  -1.47807097e+00  3.25422859e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -7.29949856e+00
  -1.66752090e+01 -1.28735209e+01]]",1,recordings/1_lucas_27.wav
498,498,jackson,"[[-817.97815   -817.97815   -817.97815   ... -571.9914    -590.4724
  -602.6945   ]
 [   0.           0.           0.        ...  186.02632    168.64355
   157.63705  ]
 [   0.           0.           0.        ...    2.1745968    9.386436
     9.144754 ]
 ...
 [   0.           0.           0.        ...  -16.392868   -14.025148
   -15.57016  ]
 [   0.           0.           0.        ...    8.207861    15.911229
     9.487408 ]
 [   0.           0.           0.        ...   -2.3871126   -3.877637
    -5.91257  ]]",5,recordings/5_jackson_25.wav
499,499,theo,"[[-1.0622981e+03 -1.0622981e+03 -1.0622981e+03 ... -7.2755017e+02
  -7.6341449e+02 -7.6035443e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  2.3900760e+02
   2.0756926e+02  1.9390517e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.0495493e+01
  -2.3068161e+01 -4.6550507e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.4434244e+01
  -1.2497405e+01 -6.7977152e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  7.4039288e+00
  -9.4729304e-01  1.9278675e+01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.9074740e-01
  -6.7115965e+00  2.3997898e+00]]",2,recordings/2_theo_29.wav
500,500,george,"[[-7.96767395e+02 -7.96767395e+02 -7.96767395e+02 ... -6.30845825e+02
  -6.25546997e+02 -5.18909119e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.09792404e+02
   1.16133682e+02  1.47922424e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -3.28193741e+01
  -2.79293442e+01 -9.74333496e+01]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -2.52831507e+00
  -1.07238865e+00  1.85382199e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.90840626e-01
  -2.74217057e+00 -4.03591871e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.60097146e+00
  -4.58415079e+00 -1.06301670e+01]]",8,recordings/8_george_49.wav
501,501,jackson,"[[-723.59454  -723.59454  -723.59454  ... -634.513    -644.651
  -645.7451  ]
 [   0.          0.          0.       ...  101.30971    90.94533
    87.47452 ]
 [   0.          0.          0.       ...   56.211807   52.936512
    48.76084 ]
 ...
 [   0.          0.          0.       ...  -12.757264  -19.555525
    -9.365708]
 [   0.          0.          0.       ...  -15.173829  -27.474491
   -12.093029]
 [   0.          0.          0.       ...  -14.572818  -20.63484
   -17.971426]]",1,recordings/1_jackson_32.wav
502,502,theo,"[[-947.69275   -947.69275   -947.69275   ... -713.7616    -736.6398
  -749.90234  ]
 [   0.           0.           0.        ...  168.28648    148.90933
   134.11151  ]
 [   0.           0.           0.        ...  -15.910336   -20.323368
   -21.810339 ]
 ...
 [   0.           0.           0.        ...   -2.9215221  -11.425706
    -3.3515186]
 [   0.           0.           0.        ...    8.02903     -1.9370134
     7.655635 ]
 [   0.           0.           0.        ...   -7.1979504   -2.4364898
    -6.0334377]]",0,recordings/0_theo_39.wav
503,503,jackson,"[[-7.6238904e+02 -7.6238904e+02 -7.6238904e+02 ... -6.2817676e+02
  -6.3313934e+02 -6.2301074e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.2806758e+02
   1.2889713e+02  1.2940271e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  3.9102909e+01
   4.4307037e+01  3.8912994e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.9212453e+00
  -1.2040570e+00  4.7994833e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.4667356e+00
   3.9858556e-01 -2.5160382e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.0191958e+01
  -5.3454590e+00 -1.3956107e+01]]",2,recordings/2_jackson_3.wav
504,504,yweweler,"[[-1033.8922    -1033.8922    -1033.8922    ...  -761.5272
   -778.61804    -819.7667   ]
 [    0.            0.            0.        ...   182.1618
    160.2034      121.09912  ]
 [    0.            0.            0.        ...    -5.088825
    -27.917225    -39.762146 ]
 ...
 [    0.            0.            0.        ...   -16.298409
     -6.0499506   -12.389807 ]
 [    0.            0.            0.        ...     2.421547
     -1.7175518    10.62438  ]
 [    0.            0.            0.        ...    -5.3350687
    -23.547882     -5.757864 ]]",6,recordings/6_yweweler_36.wav
505,505,yweweler,"[[-9.5556915e+02 -9.5556915e+02 -9.5556915e+02 ... -7.9236761e+02
  -8.0184857e+02 -8.0606488e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.0884219e+02
   1.1034134e+02  1.0154370e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -6.8056715e-01
   2.2573905e+00 -4.1925402e+00]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -6.7884035e+00
  -9.0459461e+00 -8.2693567e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  9.6834302e-01
  -1.8618548e+00 -2.5848019e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -6.0589013e+00
  -8.5234995e+00 -1.2596900e+01]]",2,recordings/2_yweweler_8.wav
506,506,yweweler,"[[-9.3874829e+02 -9.3874829e+02 -9.3874829e+02 ... -8.1932544e+02
  -9.0489062e+02 -7.3852466e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  8.4416702e+01
   1.3536418e+01  1.1027265e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  4.8045254e+00
  -2.2747972e+00 -7.4400658e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.5987481e+01
  -7.5075092e+00  7.9618349e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -5.2949953e+00
  -1.2397867e+00  1.1955494e+01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.3473940e+00
  -8.4172845e-01  3.7654691e+00]]",6,recordings/6_yweweler_5.wav
507,507,yweweler,"[[-1012.4217    -1012.4217    -1012.4217    ...  -812.9525
   -818.2062     -824.56006  ]
 [    0.            0.            0.        ...   135.0917
    126.65416     122.4866   ]
 [    0.            0.            0.        ...    -4.874418
    -14.505524    -20.753773 ]
 ...
 [    0.            0.            0.        ...    -7.8232045
     -6.52868     -19.105696 ]
 [    0.            0.            0.        ...     3.1184936
      2.6289206   -16.274364 ]
 [    0.            0.            0.        ...    -9.276653
    -20.72206     -22.93642  ]]",7,recordings/7_yweweler_44.wav
508,508,theo,"[[-1050.6539    -1050.6539    -1050.6539    ...  -713.17645
   -730.1209     -739.27374  ]
 [    0.            0.            0.        ...   220.57434
    200.1263      188.5022   ]
 [    0.            0.            0.        ...   -58.694786
    -65.90536     -70.31624  ]
 ...
 [    0.            0.            0.        ...   -21.86006
    -15.308412     -8.913542 ]
 [    0.            0.            0.        ...    -1.7485846
     -8.443151      1.3024117]
 [    0.            0.            0.        ...     2.8058057
    -16.238941     -6.9935255]]",0,recordings/0_theo_3.wav
509,509,jackson,"[[-672.93756   -672.93756   -672.93756   ... -548.7584    -557.9452
  -581.76306  ]
 [   0.           0.           0.        ...  129.28232    120.97285
   101.677864 ]
 [   0.           0.           0.        ...   46.07943     49.78555
    53.420876 ]
 ...
 [   0.           0.           0.        ...    4.619261   -13.985766
    -5.9136267]
 [   0.           0.           0.        ...    7.217987    -1.4818481
    -8.195768 ]
 [   0.           0.           0.        ...    1.7964509    3.228062
    -7.2530713]]",0,recordings/0_jackson_46.wav
510,510,nicolas,"[[-8.7393365e+02 -8.7393365e+02 -8.7393365e+02 ... -5.4270172e+02
  -5.5672308e+02 -5.4423639e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.9844458e+02
   1.8496762e+02  1.8751662e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.9964249e+01
  -4.7413826e+01 -6.4006027e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.5509819e+00
  -1.1130667e+00 -1.4285642e-01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.4615971e+01
   2.5122833e+01  9.1711102e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -9.9896526e+00
   1.1303806e-01 -1.3721316e+01]]",3,recordings/3_nicolas_41.wav
511,511,yweweler,"[[-912.8919    -912.8919    -912.8919    ... -753.7343    -770.75415
  -733.0399   ]
 [   0.           0.           0.        ...  115.23151     98.4738
    94.01906  ]
 [   0.           0.           0.        ...   -4.542987   -15.331996
   -56.237076 ]
 ...
 [   0.           0.           0.        ...    1.5730771  -10.050327
    -1.9175769]
 [   0.           0.           0.        ...   -1.4659846   -9.676989
    17.014069 ]
 [   0.           0.           0.        ...  -16.511852    -9.663275
     2.2531023]]",4,recordings/4_yweweler_5.wav
512,512,yweweler,"[[-9.6811359e+02 -9.6811359e+02 -9.6811359e+02 ... -7.4225891e+02
  -7.5370264e+02 -7.7159131e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.6863870e+02
   1.5170584e+02  1.3765857e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.5190600e+01
  -2.1104849e+01 -1.4903116e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.2885159e+01
  -8.3693161e+00 -8.3275738e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.6135359e+00
   4.0056300e+00  1.0099767e+01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  7.8356898e-01
   5.8218431e-01  2.6885700e+00]]",4,recordings/4_yweweler_44.wav
513,513,nicolas,"[[-8.8363446e+02 -8.8363446e+02 -8.8363446e+02 ... -5.4899701e+02
  -5.6358801e+02 -5.5369501e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.8916891e+02
   1.7938441e+02  1.7986896e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -5.4122803e+01
  -5.5202400e+01 -6.6700760e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -9.8405895e+00
   5.4447451e+00  2.4649951e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  9.5448017e+00
   9.2953997e+00  3.4182549e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  3.7376237e-01
  -2.4025791e+01 -2.2490524e+01]]",3,recordings/3_nicolas_3.wav
514,514,nicolas,"[[-8.7596906e+02 -8.7596906e+02 -8.7596906e+02 ... -5.5951556e+02
  -5.5486041e+02 -5.6076184e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.7443813e+02
   1.7770401e+02  1.7775476e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -6.1986313e+01
  -6.5553177e+01 -5.8319939e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  5.6354916e-01
  -3.4358828e+00 -4.6311073e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.2645357e+01
   2.8680713e+00  1.7929541e+01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -6.7087989e+00
  -1.2299789e+01 -8.8677349e+00]]",3,recordings/3_nicolas_30.wav
515,515,nicolas,"[[-7.7646869e+02 -7.7646869e+02 -7.7646869e+02 ... -5.1792621e+02
  -5.1927972e+02 -5.2468951e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.5348604e+02
   1.4647491e+02  1.4635971e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.6289032e+01
  -4.5440598e+01 -4.1785896e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.9011030e+00
   2.6858568e-01  4.4883018e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.1402259e+01
   1.6466702e+01  1.5885468e+01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.5888262e+00
  -4.6674532e-01 -5.7560425e+00]]",2,recordings/2_nicolas_44.wav
516,516,nicolas,"[[-7.83933777e+02 -7.83933777e+02 -7.83933777e+02 ... -5.67009583e+02
  -5.96289429e+02 -5.83872192e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.05554504e+02
   9.80540924e+01  1.08217087e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -6.49417572e+01
  -5.27100372e+01 -4.83122482e+01]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.52203302e+01
   1.06108069e-01  1.81290030e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.98736496e+01
   1.48600273e+01  1.52160082e+01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -6.59831858e+00
   3.72227144e+00 -3.32387590e+00]]",8,recordings/8_nicolas_45.wav
517,517,yweweler,"[[-942.3486    -942.3486    -942.3486    ... -752.44794   -760.55316
  -774.01     ]
 [   0.           0.           0.        ...  148.97488    136.0175
   108.50608  ]
 [   0.           0.           0.        ...   10.618725    -2.1680295
   -26.034737 ]
 ...
 [   0.           0.           0.        ...   -5.516636   -13.33655
    -9.402002 ]
 [   0.           0.           0.        ...   -1.813402    -2.5987933
    -8.435184 ]
 [   0.           0.           0.        ...   -9.229294    -4.7760878
   -14.720619 ]]",0,recordings/0_yweweler_9.wav
518,518,theo,"[[-940.7453    -940.7453    -940.7453    ... -720.8907    -726.9029
  -720.39746  ]
 [   0.           0.           0.        ...  117.15038    116.7207
   127.718124 ]
 [   0.           0.           0.        ...  -49.566597   -41.48757
   -30.1929   ]
 ...
 [   0.           0.           0.        ...  -10.114423     1.43052
     4.9384365]
 [   0.           0.           0.        ...    4.0432854   17.949726
     8.082923 ]
 [   0.           0.           0.        ...  -15.676376    -8.285936
    -6.2257905]]",3,recordings/3_theo_43.wav
519,519,yweweler,"[[-9.7487610e+02 -9.7487610e+02 -9.7487610e+02 ... -7.7657520e+02
  -7.9648346e+02 -7.7964709e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.4447614e+02
   1.2804559e+02  1.3471376e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -8.3945751e-01
  -8.2062817e+00 -1.3549484e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  6.0854549e+00
  -1.4971523e+01 -8.7144909e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.3108299e+01
   5.2200556e-01 -5.9777513e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.1318255e+01
  -1.1202343e+01 -1.4960652e+01]]",2,recordings/2_yweweler_19.wav
520,520,jackson,"[[-810.7047    -810.7047    -810.7047    ... -582.3912    -606.0907
  -630.3658   ]
 [   0.           0.           0.        ...  163.55798    152.95755
   134.80579  ]
 [   0.           0.           0.        ...    1.2787411    9.765216
    18.106394 ]
 ...
 [   0.           0.           0.        ...   -7.1425133   -3.0374227
    -2.6667998]
 [   0.           0.           0.        ...   -4.166405     1.8346592
    13.620659 ]
 [   0.           0.           0.        ...   -7.632715   -14.428883
    -9.4559765]]",3,recordings/3_jackson_4.wav
